time,primal_bound,dual_bound,gap_percent,event_type,node_count
26.55,1158.0,1139.89,1.59,LPSOLVED,2514
26.55,1158.0,1139.89,1.59,LPSOLVED,2515
26.55,1158.0,1139.89,1.59,LPSOLVED,2515
26.65,1158.0,1146.22,1.03,LPSOLVED,2524
26.65,1158.0,1146.22,1.03,LPSOLVED,2524
26.66,1158.0,1146.22,1.03,LPSOLVED,2526
26.66,1158.0,1146.22,1.03,LPSOLVED,2528
26.66,1158.0,1146.22,1.03,LPSOLVED,2528
26.67,1158.0,1147.87,0.88,LPSOLVED,2531
26.68,1158.0,1147.87,0.88,LPSOLVED,2531
26.68,1158.0,1148.49,0.83,LPSOLVED,2533
26.68,1158.0,1148.49,0.83,LPSOLVED,2533
26.68,1158.0,1150.07,0.69,LPSOLVED,2535
26.68,1158.0,1150.07,0.69,LPSOLVED,2535
26.68,1158.0,1150.7,0.63,LPSOLVED,2537
26.69,1158.0,1150.94,0.61,LPSOLVED,2539
26.69,1158.0,1150.94,0.61,LPSOLVED,2539
